,Timestamp,Z1_mean,Z1_max,Z1_min,Z1_std,Z1_skew,Z1_kurtosis,Z1_peakTopeak,Z1_RMS,Z1_crestFactor,Z1_shapeFactor,Z1_impulseFactor,Z1_marginFactor,energy_Signal,spectrum_Mean,spectrum_Std,spectrum_Skew,spectrum_Kur,machine_Status_max,Temperature_avg,Current_avg,Current_max,Mould_life
586,2020/8/6 09:46,0.183768162,9.998779297,-10,3.376680478,-0.003205508,-0.085454333,19.9987793,3.38178022,2.957022441,1.252021323,53.85784688,1.370502001,0.034466405,85.1977753,44.52235253,0.609205814,0.225600022,1,37.3,92,92,3
587,2020/8/6 09:47,0.218472266,9.998779297,-10,3.361579068,-0.019872699,-0.113996162,19.9987793,3.368363713,2.968800537,1.249952081,46.7926605,1.376878918,0.045660271,86.49088005,45.26735627,0.650688663,0.295228601,1,37.35,91.5,92,3
588,2020/8/6 09:48,0.1206505,9.998779297,-10,3.313398844,0.026490886,-0.108181081,19.9987793,3.316048189,3.01563772,1.24810112,75.44649945,1.416461783,0.017563691,85.13872905,44.52906513,0.672237314,0.402922674,0.5,37.5,45.5,91,3
756,2020/8/6 12:36,0.173590161,0.581054688,-0.327148438,0.062131861,0.103186102,6.950667086,0.908203125,0.184936156,3.141920431,1.052557749,3.335815063,18.82197625,0.030341014,87.28243864,46.09306715,0.676225211,0.400007915,1,35.5,350.5,617,3
757,2020/8/6 12:37,0.168689883,0.629882813,-0.262451172,0.062963925,0.064192484,6.701969844,0.892333984,0.181526943,3.469913623,1.055760205,3.699591846,21.30630532,0.028987575,80.72229518,42.1221164,0.645624333,0.392257795,1,35.55,84,84,3
758,2020/8/6 12:38,0.175119265,0.596923828,-0.272216797,0.059532953,0.009702512,6.797258286,0.869140625,0.18515829,3.22385689,1.048072007,3.404639103,19.12558983,0.03073942,87.49410918,45.86186637,0.579139732,0.144791719,1,35.65,84,84,3
759,2020/8/6 12:39,0.171482534,0.557861328,-0.306396484,0.061056538,-0.053030203,7.532172597,0.864257813,0.181861612,3.067504575,1.051454163,3.256519513,18.64768272,0.029345745,84.69153244,43.75786178,0.681834953,0.676001563,1,35.85,84,84,3
760,2020/8/6 12:40,0.173273087,0.593261719,-0.283203125,0.062418014,-0.021002896,6.478531203,0.876464844,0.184338778,3.218322939,1.052777845,3.420368748,19.35024151,0.030084777,89.12817357,46.24734378,0.600860875,0.215916078,1,36.05,83.5,84,3
761,2020/8/6 12:41,0.173634179,0.609130859,-0.303955078,0.064268767,0.047754367,5.731897767,0.913085938,0.186273862,3.270082299,1.056007616,3.48402131,19.57676214,0.030567477,85.32086844,44.92112671,0.67827405,0.605324535,1,36.25,82.5,83,3
762,2020/8/6 12:42,0.168415267,0.606689453,-0.244140625,0.061421371,0.135843207,6.658947046,0.850830078,0.179314192,3.383387826,1.054609173,3.601244763,20.98554288,0.028380995,87.15388176,45.9205448,0.658141704,0.324831453,1,36.55,82,82,3
763,2020/8/6 12:43,0.171550887,0.567626953,-0.274658203,0.058837963,0.091776568,7.257835893,0.842285156,0.180564125,3.143630848,1.049199538,3.325118123,19.16532797,0.029141497,86.60660203,45.17605959,0.674729209,0.367299114,1,36.85,83,84,3
764,2020/8/6 12:44,0.175411909,0.549316406,-0.313720703,0.060997006,0.07089755,6.422937425,0.863037109,0.186028709,2.952858233,1.050713969,3.125657685,17.52393509,0.030886046,84.49045382,44.78821457,0.648240232,0.227913853,1,37.15,82.5,83,3
765,2020/8/6 12:45,0.168632904,0.567626953,-0.244140625,0.057847147,0.030334064,7.197726957,0.811767578,0.180046367,3.152670964,1.047708795,3.329181647,19.22097721,0.029070402,85.76619918,44.86495876,0.677788798,0.699293679,1,37.45,123.5,124,3
766,2020/8/6 12:46,0.170548317,0.596923828,-0.297851563,0.059991625,0.003806813,8.137046143,0.894775391,0.180895475,3.299827299,1.0497627,3.497776675,20.10230145,0.029124178,84.05996474,43.45396214,0.566035535,0.03560525,1,37.65,128,133,3
767,2020/8/6 12:47,0.173316981,0.5859375,-0.303955078,0.063466861,0.13523217,6.102054513,0.889892578,0.184281422,3.179579871,1.055679238,3.386774858,19.22879834,0.0299316,85.46363459,44.05575281,0.67233622,0.507998957,1,37.85,124,130,3
768,2020/8/6 12:48,0.167753211,0.588378906,-0.290527344,0.063712741,-0.086998346,6.83046424,0.87890625,0.179260659,3.282253397,1.057124008,3.511532301,20.46157173,0.02807507,85.73946104,44.60273893,0.636268187,0.358103749,1,38,120,123,3
769,2020/8/6 12:49,0.173803182,0.588378906,-0.316162109,0.060990293,0.088808727,6.581067121,0.904541016,0.184383312,3.19106377,1.051464126,3.381410356,19.1338688,0.03027739,87.74884866,45.8750881,0.658955221,0.294731987,1,38.1,121.5,122,3
